Datetime,Open,High,Low,Close,Adj Close,Volume,Datetime_UTC,measurement,tag
2022-06-29 13:00:00-04:00,11652.5,11693.5,11621.25,11691.0,11691.0,40055,2022-06-29 17:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 14:00:00-04:00,11690.75,11728.0,11647.0,11659.75,11659.75,40785,2022-06-29 18:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 15:00:00-04:00,11660.25,11720.0,11644.75,11689.0,11689.0,56617,2022-06-29 19:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 16:00:00-04:00,11689.5,11696.25,11668.0,11691.0,11691.0,11267,2022-06-29 20:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 18:00:00-04:00,11691.5,11696.75,11683.0,11690.0,11690.0,0,2022-06-29 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 19:00:00-04:00,11691.25,11691.75,11669.75,11677.5,11677.5,1780,2022-06-29 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 20:00:00-04:00,11677.0,11688.25,11651.75,11675.75,11675.75,3436,2022-06-30 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 21:00:00-04:00,11674.75,11674.75,11630.25,11640.25,11640.25,5413,2022-06-30 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 22:00:00-04:00,11640.75,11675.0,11638.75,11666.75,11666.75,3597,2022-06-30 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-29 23:00:00-04:00,11667.75,11673.0,11645.0,11653.75,11653.75,2195,2022-06-30 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 00:00:00-04:00,11652.5,11660.25,11643.0,11648.5,11648.5,1910,2022-06-30 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 01:00:00-04:00,11648.25,11654.5,11575.5,11598.25,11598.25,7594,2022-06-30 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 02:00:00-04:00,11599.25,11607.75,11495.5,11521.75,11521.75,14639,2022-06-30 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 03:00:00-04:00,11521.75,11553.0,11491.0,11544.75,11544.75,16028,2022-06-30 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 04:00:00-04:00,11544.25,11567.0,11516.0,11525.0,11525.0,13792,2022-06-30 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 05:00:00-04:00,11525.0,11527.0,11461.25,11506.75,11506.75,14005,2022-06-30 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 06:00:00-04:00,11506.0,11509.0,11474.25,11504.0,11504.0,8898,2022-06-30 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 07:00:00-04:00,11504.25,11518.5,11476.0,11492.25,11492.25,10646,2022-06-30 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 08:00:00-04:00,11492.0,11580.5,11488.0,11513.75,11513.75,33897,2022-06-30 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 09:00:00-04:00,11513.0,11588.0,11392.75,11398.0,11398.0,107025,2022-06-30 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 10:00:00-04:00,11398.0,11493.0,11351.0,11488.0,11488.0,99767,2022-06-30 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 11:00:00-04:00,11487.75,11615.0,11457.0,11612.25,11612.25,84054,2022-06-30 15:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 12:00:00-04:00,11612.5,11685.0,11539.5,11636.0,11636.0,67344,2022-06-30 16:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 13:00:00-04:00,11635.5,11667.75,11566.25,11644.5,11644.5,54977,2022-06-30 17:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 14:00:00-04:00,11644.25,11654.75,11535.5,11549.75,11549.75,49155,2022-06-30 18:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 15:00:00-04:00,11550.0,11604.75,11471.0,11539.25,11539.25,105023,2022-06-30 19:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 16:00:00-04:00,11538.0,11549.5,11496.25,11511.25,11511.25,23934,2022-06-30 20:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 18:00:00-04:00,11507.5,11512.0,11481.0,11496.75,11496.75,0,2022-06-30 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 19:00:00-04:00,11496.75,11547.75,11490.25,11544.5,11544.5,4032,2022-06-30 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 20:00:00-04:00,11545.0,11556.0,11522.5,11526.75,11526.75,5736,2022-07-01 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 21:00:00-04:00,11526.75,11536.0,11477.75,11498.5,11498.5,6208,2022-07-01 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 22:00:00-04:00,11498.5,11523.75,11439.0,11452.75,11452.75,7227,2022-07-01 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-06-30 23:00:00-04:00,11453.25,11455.0,11396.75,11422.25,11422.25,9450,2022-07-01 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 00:00:00-04:00,11420.0,11431.75,11381.75,11402.25,11402.25,7600,2022-07-01 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 01:00:00-04:00,11402.5,11428.75,11383.0,11409.0,11409.0,7520,2022-07-01 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 02:00:00-04:00,11410.0,11449.0,11396.25,11432.75,11432.75,8573,2022-07-01 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 03:00:00-04:00,11432.5,11465.0,11389.25,11439.0,11439.0,13843,2022-07-01 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 04:00:00-04:00,11440.0,11499.0,11412.5,11488.5,11488.5,11906,2022-07-01 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 05:00:00-04:00,11488.0,11524.25,11477.75,11520.25,11520.25,9082,2022-07-01 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 06:00:00-04:00,11521.25,11528.0,11458.75,11467.5,11467.5,8679,2022-07-01 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 07:00:00-04:00,11468.25,11501.75,11429.5,11447.0,11447.0,10634,2022-07-01 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 08:00:00-04:00,11447.75,11508.25,11434.0,11496.5,11496.5,16782,2022-07-01 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 09:00:00-04:00,11495.75,11599.5,11417.0,11559.75,11559.75,93294,2022-07-01 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 10:00:00-04:00,11561.25,11617.25,11401.0,11457.25,11457.25,113991,2022-07-01 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 11:00:00-04:00,11458.0,11531.25,11426.0,11452.5,11452.5,61720,2022-07-01 15:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 12:00:00-04:00,11453.5,11496.75,11426.5,11435.5,11435.5,40586,2022-07-01 16:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 13:00:00-04:00,11436.0,11523.75,11432.25,11522.5,11522.5,41637,2022-07-01 17:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 14:00:00-04:00,11522.5,11588.0,11483.5,11578.5,11578.5,42007,2022-07-01 18:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 15:00:00-04:00,11578.75,11629.75,11541.5,11612.5,11612.5,65672,2022-07-01 19:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-01 16:00:00-04:00,11612.75,11620.25,11603.25,11610.5,11610.5,10581,2022-07-01 20:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-03 18:00:00-04:00,11606.0,11618.75,11586.25,11599.25,11599.25,2170,2022-07-03 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-03 19:00:00-04:00,11599.5,11613.25,11560.5,11571.0,11571.0,3601,2022-07-03 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-03 20:00:00-04:00,11570.25,11579.25,11526.0,11534.75,11534.75,6443,2022-07-04 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-03 21:00:00-04:00,11532.5,11545.75,11500.0,11535.25,11535.25,6195,2022-07-04 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-03 22:00:00-04:00,11535.5,11550.0,11508.0,11530.0,11530.0,4049,2022-07-04 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-03 23:00:00-04:00,11529.5,11540.75,11522.25,11536.75,11536.75,2194,2022-07-04 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 00:00:00-04:00,11533.25,11536.5,11509.5,11524.5,11524.5,2237,2022-07-04 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 01:00:00-04:00,11525.0,11549.25,11517.5,11547.75,11547.75,3317,2022-07-04 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 02:00:00-04:00,11546.25,11576.75,11537.75,11558.0,11558.0,4265,2022-07-04 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 03:00:00-04:00,11558.0,11568.75,11513.0,11521.0,11521.0,5878,2022-07-04 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 04:00:00-04:00,11519.75,11540.25,11517.0,11532.0,11532.0,3642,2022-07-04 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 05:00:00-04:00,11531.75,11580.0,11522.0,11569.5,11569.5,4974,2022-07-04 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 06:00:00-04:00,11569.5,11580.0,11551.25,11569.5,11569.5,2991,2022-07-04 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 07:00:00-04:00,11568.75,11577.5,11551.25,11565.0,11565.0,3575,2022-07-04 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 08:00:00-04:00,11563.5,11574.5,11555.0,11564.0,11564.0,2920,2022-07-04 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 09:00:00-04:00,11564.0,11578.75,11544.0,11548.5,11548.5,5701,2022-07-04 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 10:00:00-04:00,11548.5,11552.25,11530.75,11545.5,11545.5,6638,2022-07-04 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 11:00:00-04:00,11545.0,11569.5,11544.5,11553.0,11553.0,5153,2022-07-04 15:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 12:00:00-04:00,11553.5,11574.5,11550.5,11554.0,11554.0,3129,2022-07-04 16:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 18:00:00-04:00,11556.25,11659.25,11556.25,11652.5,11652.5,6436,2022-07-04 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 19:00:00-04:00,11652.5,11749.0,11650.0,11696.5,11696.5,9508,2022-07-04 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 20:00:00-04:00,11695.5,11717.5,11687.25,11698.75,11698.75,4312,2022-07-05 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 21:00:00-04:00,11697.25,11704.75,11663.75,11696.25,11696.25,5890,2022-07-05 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 22:00:00-04:00,11696.25,11700.25,11649.75,11656.25,11656.25,5201,2022-07-05 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-04 23:00:00-04:00,11656.0,11674.25,11651.5,11652.5,11652.5,3474,2022-07-05 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 00:00:00-04:00,11653.75,11676.0,11653.75,11675.0,11675.0,2798,2022-07-05 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 01:00:00-04:00,11673.5,11687.75,11663.25,11675.75,11675.75,3511,2022-07-05 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 02:00:00-04:00,11675.0,11704.0,11669.5,11682.5,11682.5,4858,2022-07-05 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 03:00:00-04:00,11681.5,11683.25,11631.75,11633.0,11633.0,9828,2022-07-05 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 04:00:00-04:00,11633.75,11650.25,11522.25,11527.0,11527.0,18241,2022-07-05 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 05:00:00-04:00,11528.0,11542.0,11508.0,11536.75,11536.75,11689,2022-07-05 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 06:00:00-04:00,11535.5,11561.0,11531.75,11543.5,11543.5,7500,2022-07-05 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 07:00:00-04:00,11544.0,11550.0,11481.75,11486.0,11486.0,10046,2022-07-05 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 08:00:00-04:00,11486.75,11491.0,11432.0,11440.0,11440.0,24463,2022-07-05 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 09:00:00-04:00,11439.5,11485.5,11389.25,11448.5,11448.5,99083,2022-07-05 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 10:00:00-04:00,11449.0,11609.5,11405.5,11530.5,11530.5,123344,2022-07-05 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 11:00:00-04:00,11529.5,11588.0,11468.0,11571.25,11571.25,81534,2022-07-05 15:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 12:00:00-04:00,11571.5,11647.25,11545.25,11583.75,11583.75,67998,2022-07-05 16:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 13:00:00-04:00,11584.0,11703.0,11580.25,11674.75,11674.75,53075,2022-07-05 17:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 14:00:00-04:00,11675.0,11782.75,11656.0,11756.0,11756.0,61785,2022-07-05 18:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 15:00:00-04:00,11756.75,11814.75,11729.75,11813.0,11813.0,77120,2022-07-05 19:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 16:00:00-04:00,11812.75,11815.75,11794.25,11811.5,11811.5,13089,2022-07-05 20:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 18:00:00-04:00,11820.25,11838.0,11803.5,11811.0,11811.0,0,2022-07-05 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 19:00:00-04:00,11810.75,11817.25,11774.75,11783.75,11783.75,4498,2022-07-05 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 20:00:00-04:00,11783.75,11861.0,11782.75,11850.5,11850.5,8191,2022-07-06 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 21:00:00-04:00,11850.5,11873.75,11789.5,11805.25,11805.25,9793,2022-07-06 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 22:00:00-04:00,11804.75,11821.0,11777.5,11792.5,11792.5,5374,2022-07-06 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-05 23:00:00-04:00,11792.75,11819.75,11781.5,11816.5,11816.5,4013,2022-07-06 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 00:00:00-04:00,11823.5,11823.5,11793.5,11797.75,11797.75,3535,2022-07-06 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 01:00:00-04:00,11798.75,11804.5,11781.0,11785.5,11785.5,2415,2022-07-06 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 02:00:00-04:00,11737.0,11796.5,11731.0,11795.0,11795.0,11597,2022-07-06 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 03:00:00-04:00,11794.0,11864.25,11793.5,11832.75,11832.75,15326,2022-07-06 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 04:00:00-04:00,11832.75,11840.0,11761.25,11770.25,11770.25,11507,2022-07-06 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 05:00:00-04:00,11770.25,11810.25,11754.5,11804.0,11804.0,8022,2022-07-06 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 06:00:00-04:00,11804.75,11820.75,11778.0,11789.0,11789.0,6439,2022-07-06 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 07:00:00-04:00,11789.0,11789.0,11741.25,11755.75,11755.75,9001,2022-07-06 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 08:00:00-04:00,11756.5,11823.75,11727.75,11808.25,11808.25,20120,2022-07-06 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 09:00:00-04:00,11808.75,11882.5,11754.0,11852.5,11852.5,96022,2022-07-06 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 10:00:00-04:00,11852.5,11876.25,11771.0,11845.5,11845.5,109809,2022-07-06 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 11:00:00-04:00,11845.75,11858.0,11753.25,11795.5,11795.5,65301,2022-07-06 15:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 12:00:00-04:00,11795.75,11825.5,11777.0,11822.0,11822.0,34028,2022-07-06 16:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 13:00:00-04:00,11822.5,11857.75,11821.25,11849.25,11849.25,29056,2022-07-06 17:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 14:00:00-04:00,11849.75,11945.5,11791.75,11938.0,11938.0,99439,2022-07-06 18:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 15:00:00-04:00,11938.25,11974.25,11848.0,11884.5,11884.5,71001,2022-07-06 19:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 16:00:00-04:00,11883.75,11906.75,11880.25,11902.5,11902.5,12880,2022-07-06 20:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 18:00:00-04:00,11901.25,11911.0,11885.75,11888.5,11888.5,0,2022-07-06 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 19:00:00-04:00,11888.75,11905.0,11882.0,11898.25,11898.25,2312,2022-07-06 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 20:00:00-04:00,11897.5,11900.0,11863.0,11884.5,11884.5,6101,2022-07-07 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 21:00:00-04:00,11884.0,11884.75,11836.5,11861.0,11861.0,7134,2022-07-07 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 22:00:00-04:00,11862.0,11907.5,11861.25,11905.25,11905.25,6111,2022-07-07 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-06 23:00:00-04:00,11905.25,11910.75,11890.0,11892.75,11892.75,4170,2022-07-07 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 00:00:00-04:00,11892.25,11916.5,11892.0,11915.25,11915.25,3219,2022-07-07 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 01:00:00-04:00,11916.0,11950.75,11910.0,11924.25,11924.25,6806,2022-07-07 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 02:00:00-04:00,11924.25,11936.5,11901.75,11915.75,11915.75,6378,2022-07-07 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 03:00:00-04:00,11915.0,11939.0,11894.25,11925.25,11925.25,10101,2022-07-07 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 04:00:00-04:00,11924.75,11964.25,11914.5,11932.0,11932.0,9773,2022-07-07 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 05:00:00-04:00,11931.75,11949.5,11907.5,11909.75,11909.75,9177,2022-07-07 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 06:00:00-04:00,11909.0,11932.5,11890.0,11928.5,11928.5,6270,2022-07-07 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 07:00:00-04:00,11929.5,11948.0,11908.25,11944.5,11944.5,5768,2022-07-07 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 08:00:00-04:00,11944.0,11950.0,11909.25,11929.25,11929.25,12852,2022-07-07 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 09:00:00-04:00,11929.75,12049.0,11912.75,12035.25,12035.25,74845,2022-07-07 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 10:00:00-04:00,12034.5,12068.75,11990.25,12050.25,12050.25,84807,2022-07-07 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 11:00:00-04:00,12050.25,12088.75,12027.25,12088.75,12088.75,57742,2022-07-07 15:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 12:00:00-04:00,12089.0,12107.25,12074.5,12101.75,12101.75,51349,2022-07-07 16:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 13:00:00-04:00,12102.0,12127.0,12079.0,12126.0,12126.0,40834,2022-07-07 17:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 14:00:00-04:00,12126.0,12146.5,12116.0,12134.5,12134.5,41308,2022-07-07 18:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 15:00:00-04:00,12134.5,12168.5,12122.75,12136.5,12136.5,76868,2022-07-07 19:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 16:00:00-04:00,12136.25,12138.75,12114.75,12119.75,12119.75,12746,2022-07-07 20:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 18:00:00-04:00,12115.0,12123.25,12101.0,12111.25,12111.25,0,2022-07-07 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 19:00:00-04:00,12111.5,12114.5,12097.0,12104.75,12104.75,3297,2022-07-07 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 20:00:00-04:00,12104.5,12122.75,12091.0,12120.25,12120.25,5243,2022-07-08 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 21:00:00-04:00,12120.5,12130.75,12108.0,12112.5,12112.5,4495,2022-07-08 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 22:00:00-04:00,12113.0,12127.25,12067.0,12075.0,12075.0,6423,2022-07-08 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-07 23:00:00-04:00,12075.0,12103.25,12065.5,12077.25,12077.25,6722,2022-07-08 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 00:00:00-04:00,12077.75,12098.5,12076.75,12095.0,12095.0,3631,2022-07-08 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 01:00:00-04:00,12094.75,12096.75,12063.0,12072.0,12072.0,3983,2022-07-08 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 02:00:00-04:00,12071.75,12089.0,12061.25,12087.0,12087.0,4989,2022-07-08 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 03:00:00-04:00,12086.75,12114.75,12073.0,12097.75,12097.75,7551,2022-07-08 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 04:00:00-04:00,12097.25,12110.75,12072.0,12074.75,12074.75,7249,2022-07-08 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 05:00:00-04:00,12075.5,12089.75,12052.5,12084.75,12084.75,6762,2022-07-08 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 06:00:00-04:00,12083.75,12124.75,12063.0,12068.5,12068.5,9653,2022-07-08 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 07:00:00-04:00,12069.25,12099.75,12066.75,12085.75,12085.75,9725,2022-07-08 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 08:00:00-04:00,12086.25,12105.75,11952.5,12011.5,12011.5,45901,2022-07-08 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 09:00:00-04:00,12011.5,12091.0,11978.5,12005.0,12005.0,92516,2022-07-08 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 10:00:00-04:00,12006.25,12157.5,11984.25,12146.25,12146.25,97340,2022-07-08 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 11:00:00-04:00,12146.75,12210.75,12140.5,12188.25,12188.25,74371,2022-07-08 15:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 12:00:00-04:00,12188.5,12189.5,12043.5,12059.5,12059.5,64832,2022-07-08 16:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 13:00:00-04:00,12060.0,12150.0,12038.5,12125.25,12125.25,52025,2022-07-08 17:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 14:00:00-04:00,12125.25,12190.0,12109.75,12178.0,12178.0,48446,2022-07-08 18:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 15:00:00-04:00,12178.0,12185.25,12140.25,12155.0,12155.0,62283,2022-07-08 19:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-08 16:00:00-04:00,12155.25,12166.25,12145.75,12160.25,12160.25,9989,2022-07-08 20:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-10 18:00:00-04:00,12149.75,12149.75,12092.25,12105.5,12105.5,4988,2022-07-10 22:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-10 19:00:00-04:00,12106.0,12127.5,12095.0,12117.25,12117.25,4870,2022-07-10 23:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-10 20:00:00-04:00,12117.25,12123.75,12092.75,12117.75,12117.75,4352,2022-07-11 00:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-10 21:00:00-04:00,12117.25,12117.5,12053.5,12055.0,12055.0,7355,2022-07-11 01:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-10 22:00:00-04:00,12054.75,12060.25,12035.0,12038.75,12038.75,6827,2022-07-11 02:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-10 23:00:00-04:00,12038.5,12051.0,12024.5,12049.5,12049.5,4541,2022-07-11 03:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 00:00:00-04:00,12049.75,12054.0,12033.25,12036.75,12036.75,3600,2022-07-11 04:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 01:00:00-04:00,12036.25,12045.75,12021.0,12029.75,12029.75,4065,2022-07-11 05:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 02:00:00-04:00,12028.75,12041.25,11996.5,12020.25,12020.25,8758,2022-07-11 06:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 03:00:00-04:00,12021.5,12066.0,12004.0,12043.75,12043.75,11783,2022-07-11 07:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 04:00:00-04:00,12044.0,12076.0,12038.0,12057.5,12057.5,8843,2022-07-11 08:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 05:00:00-04:00,12057.5,12077.0,12050.0,12052.0,12052.0,5603,2022-07-11 09:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 06:00:00-04:00,12051.25,12085.75,12045.0,12064.75,12064.75,6655,2022-07-11 10:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 07:00:00-04:00,12065.0,12080.0,12037.25,12044.25,12044.25,5954,2022-07-11 11:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 08:00:00-04:00,12044.0,12071.75,12038.25,12068.5,12068.5,12329,2022-07-11 12:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 09:00:00-04:00,12068.5,12076.0,11855.75,11884.75,11884.75,98455,2022-07-11 13:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 10:00:00-04:00,11884.5,11967.75,11853.0,11908.75,11908.75,93312,2022-07-11 14:00:00,commodity_data_try2,Nasdaq_Futures
2022-07-11 11:00:00-04:00,11908.5,11960.0,11897.25,11916.5,11916.5,60954,2022-07-11 15:00:00,commodity_data_try2,Nasdaq_Futures
