timestamp,fx_rate,pct_change
2023-05-22 09:00:00,1.0817634999999999,-0.054279988654326594
2023-05-22 08:00:00,1.0805603333333333,-0.11122270872205853
2023-05-22 07:00:00,1.0805071666666668,-0.004920286727772005
2023-05-22 06:00:00,1.0817038333333333,0.11075046085609053
2023-05-22 05:00:00,1.0815643333333333,-0.012896321127942034
2023-05-22 04:00:00,1.082145666666667,0.05374930694523883
2023-05-22 03:00:00,1.082249,0.009548930103964182
2023-05-22 02:00:00,1.0821686666666666,-0.007422814281510259
2023-05-22 01:00:00,1.0825483333333332,0.035083871707008996
2023-05-22 00:00:00,1.0820299999999998,-0.04788084904601142
2023-05-21 23:00:00,1.0820888333333332,0.005437310733835687
2023-05-21 22:00:00,1.0816073684210528,-0.04449402835045024
2023-05-21 21:00:00,1.0807814705882355,-0.07635837707198334
2023-05-19 20:00:00,1.0805796610169491,-0.018672560251842274
2023-05-19 19:00:00,1.0803435000000001,-0.02185503072736905
2023-05-19 18:00:00,1.0812896666666665,0.08758016933192447
2023-05-19 17:00:00,1.0821956666666668,0.0837888336428172
2023-05-19 16:00:00,1.081728166666667,-0.04319921197243337
2023-05-19 15:00:00,1.0815919999999999,-0.012587882137393702
